Loan ID,Branch,Region,Postal Code,Industry,Disbursement Date,Principal Amount ,Loan Status,Days Overdue,Risk Rating,Interest Income,Client Name,Bank
7426244007,HOUSTON,South,77846,Hospitality & Tourism,5/10/2014,50000,Default,119,Critical,6000,N & W ENTERPRISES,BANK OF AMERICA NATL ASSOC
7430964003,DALLAS,South,78955,Construction,5/11/2014,69451,Active,0,Standard,8334.12,MARQUEZ INVESTMENTS INC,BANK OF AMERICA NATL ASSOC
7431584009,HOUSTON,South,79805,Construction,5/11/2014,1132000,Active,0,Standard,135840,CENTURY 21 CHAMPION,MORTGAGE CAP. DEVEL CORP
7433074002,SEATTLE,West,99135,Hospitality & Tourism,5/12/2014,10000,Active,0,Standard,1200,RUH MANAGEMENT INC,BANK OF AMERICA NATL ASSOC
7437904010,HOUSTON,South,78889,Retail & Wholesale Trade,5/13/2014,500000,Active,0,Standard,60000,BRIAR GROUP,INTERNATL CITY BANK NATL ASSOC
7444134002,BOSTON,Northeast,2040,Information Technology Services,5/16/2014,800000,Active,0,Standard,96000,CAMERA SUPPORT,CALIFORNIA BANK & TRUST
7449944008,DALLAS,South,79677,Construction,5/18/2014,14500,Active,0,Standard,1740,CA HEHL AND ASSOCIATES,BANK OF AMERICA NATL ASSOC
7452664008,DENVER,West,81158,Healthcare Services,5/18/2014,75318,Active,0,Standard,9038.16,AM PM RENT A CAR,BANK OF AMERICA NATL ASSOC
7454344010,DENVER,West,80575,Construction,5/19/2014,902000,Active,0,Standard,108240,DARA MANAGEMENT INC,WELLS FARGO BANK NATL ASSOC
7454734009,DALLAS,South,78360,Construction,5/19/2014,924000,Active,0,Standard,110880,SHIRVAN REALTY GROUP AND SHIRV,BANC OF CALIFORNIA NATL ASSOC
7455034002,SEATTLE,West,98156,E-commerce & Online Marketplaces,5/19/2014,470000,Active,0,Standard,56400,RENT TO OWN NO MONEY DOWN,WELLS FARGO BANK NATL ASSOC
7456354006,SEATTLE,West,99258,Advertising & Marketing Agencies,5/19/2014,480200,Active,0,Standard,57624,SUSAN DAVID,AURORA BANK FSB
7459074000,MIAMI,South,33046,Real Estate Development,5/20/2014,226612,Default,41,Watchlist,27193.44,VACATION PROPERTY MANAGEMENT,WELLS FARGO BANK NATL ASSOC
7460764003,SEATTLE,West,99108,Mining & Quarrying,5/23/2014,53619,Active,0,Standard,6434.28,J & C WELDING EQUIPMENT RENTAL,WELLS FARGO BANK NATL ASSOC
7461084002,HOUSTON,South,75940,Construction,5/23/2014,420000,Default,140,Critical,50400,THE VENDIL TRUST (EPC),UMPQUA BANK
7462834004,ATLANTA,South,30264,Education & Training Institutions,5/23/2014,80000,Active,0,Standard,9600,YOUNG KIHL CHUNG,WILSHIRE BANK
7465724001,PHOENIX,West,85668,Construction,5/24/2014,567000,Active,0,Standard,68040,THE MORTGAGE NETWORK,BANK OF THE WEST
7469704003,SEATTLE,West,98046,Financial Services (Non-Banking),5/25/2014,371000,Active,0,Standard,44520,ALPINE POWER EQUIPMENT,BANK OF THE WEST
7473154007,NEW YORK,Northeast,11269,Information Technology Services,5/25/2014,50000,Active,0,Standard,6000,M G DIGITAL INC,BANK OF AMERICA NATL ASSOC
7483444004,BOSTON,Northeast,1825,Construction,5/27/2014,55000,Active,0,Standard,6600,AMERICAN SELECT,BANK OF AMERICA NATL ASSOC
7485684010,ATLANTA,South,31904,Information Technology Services,5/31/2014,76609,Default,102,Critical,9193.08,J B BACKHOE SERVICES INC,BANK OF AMERICA NATL ASSOC
7486284010,SEATTLE,West,98515,Construction,5/31/2014,527000,Active,0,Standard,63240,"MANALO REALTY, INC",CDC SMALL BUS. FINAN CORP
7486454002,CHICAGO,Midwest,60696,Construction,5/31/2014,99000,Default,147,Critical,11880,"AMERICAN ALLIANCE GROUP, INC.",BANK OF AMERICA NATL ASSOC
7490004010,MIAMI,South,34069,Construction,6/1/2014,158000,Active,0,Standard,18960,MORTGAGE SOLUTION GROUP LLC,BAY AREA EMPLOYMENT DEVEL CO
7490794002,BOSTON,Northeast,1060,Information Technology Services,6/1/2014,45000,Active,0,Standard,5400,L A LAWNMOWER,BANK OF AMERICA NATL ASSOC
7496974009,DENVER,West,81199,Construction,6/3/2014,539100,Active,0,Standard,64692,"ALEXIS LIMOUSINE & SEDAN SVC,I",AURORA BANK FSB
7499294001,DENVER,West,80620,Information Technology Services,6/3/2014,25000,Default,67,Watchlist,3000,RICHARD M BOOMHOWER,CAPITAL ONE NATL ASSOC
7499584005,MIAMI,South,32497,Construction,6/3/2014,20000,Active,0,Standard,2400,WISHON MANAGEMENT,BANK OF AMERICA NATL ASSOC
7502924002,DALLAS,South,77462,Construction,6/6/2014,309000,Active,0,Standard,37080,REALTY EXECUTIVES EAST COUNTY,COMMUNITY BANK
7505534009,NEW YORK,Northeast,13214,Construction,6/7/2014,188000,Active,0,Standard,22560,SMART MANAGEMENT & COMPANY,SBA - EDF ENFORCEMENT ACTION
7505564007,SEATTLE,West,99307,Construction,6/7/2014,1467000,Active,0,Standard,176040,DICK BAXLEY AND PAULA BAXLEY L,UMPQUA BANK
7509884006,HOUSTON,South,78638,Advertising & Marketing Agencies,6/8/2014,1656500,Default,100,Critical,198780,"LAKE OF THE SKY PROPERTIES, IN",COMMUNITY W. BANK NATL ASSOC
7510094002,ATLANTA,South,36698,Retail & Wholesale Trade,6/8/2014,1080000,Active,0,Standard,129600,CFC COMMERCIAL FINANCE CORPORA,"WACHOVIA SBA LENDING, INC."
7517764005,SEATTLE,West,98482,Construction,6/13/2014,100000,Active,0,Standard,12000,BANKERS HILL PROPERTIES,CALIFORNIA BANK & TRUST
7520534007,SEATTLE,West,99272,Construction,6/14/2014,91075,Active,0,Standard,10929,ADZ CORPORATION,WELLS FARGO BANK NATL ASSOC
7521584002,DALLAS,South,79528,Food & Beverage Production,6/14/2014,1423700,Active,0,Standard,170844,AARON'S SALES & LEASING,BANK OF MANHATTAN NATL ASSOC
7524584008,BOSTON,Northeast,2110,Hospitality & Tourism,6/14/2014,50000,Default,137,Critical,6000,MINGLEWOOD INC,BANK OF AMERICA NATL ASSOC
7536844000,CHICAGO,Midwest,60360,Advertising & Marketing Agencies,6/17/2014,269200,Active,0,Standard,32304,S SQUARED LLC,FIRST-CITIZENS BK & TR CO
7537054001,NEW YORK,Northeast,14742,Education & Training Institutions,6/17/2014,160000,Active,0,Standard,19200,KOBAWOO VIDEO,HANMI BANK
7540694006,NEW YORK,Northeast,14424,Construction,6/17/2014,1300000,Active,0,Standard,156000,"MARSHALL REDDICK REALTY,",SOUTHLAND ECONOMIC DEVEL CORP
7542004002,SEATTLE,West,98278,Advertising & Marketing Agencies,6/22/2014,1022400,Active,0,Standard,122688,FIRST CHOICE EXECUTIVE SUITES,CITY NATIONAL BANK
7543314003,NEW YORK,Northeast,14781,E-commerce & Online Marketplaces,6/21/2014,144000,Active,0,Standard,17280,SHOW GEAR PRODUCTIONS INC,OPUS BANK
7543854001,CHICAGO,Midwest,60019,Construction,6/21/2014,305000,Active,0,Standard,36600,FIDELITY BROKERS,MORTGAGE CAP. DEVEL CORP
7545734004,CHICAGO,Midwest,62194,Education & Training Institutions,6/21/2014,60000,Active,0,Standard,7200,HAN KOOK VIDEO RENTAL,HANMI BANK
7547444004,DENVER,West,80688,Construction,6/21/2014,10000,Active,0,Standard,1200,CAPITAL REALITY SERVICES INC,BANK OF AMERICA NATL ASSOC
7550414007,NEW YORK,Northeast,14323,Construction,6/22/2014,231921,Default,45,Watchlist,27830.52,GLOBAL REALTY,CALIFORNIA BANK & TRUST
7560924000,NEW YORK,Northeast,10809,Information Technology Services,6/24/2014,50000,Active,0,Standard,6000,UBENETTE ASSOCIATES,BANK OF AMERICA NATL ASSOC
7565744004,MIAMI,South,34081,Healthcare Services,6/27/2014,461000,Active,0,Standard,55320,BAHADOR MIKHAK,HANMI BANK
7579354006,DALLAS,South,77449,Construction,7/1/2014,50000,Active,0,Standard,6000,CHARLES ANTHONY & ASSOCIATES,WELLS FARGO BANK NATL ASSOC
7582324009,SEATTLE,West,98500,Construction,7/1/2014,10500,Active,0,Standard,1260,LPD ENTERPRISES,CALIFORNIA BANK & TRUST
7586944004,NEW YORK,Northeast,10356,Construction,7/6/2014,47179,Active,0,Standard,5661.48,SCOTT T SHORT,CALIFORNIA BANK & TRUST
7588964003,MIAMI,South,33600,Construction,7/6/2014,269000,Active,0,Standard,32280,MORTGAGE SOLUTION GROUP LLC,BAY AREA EMPLOYMENT DEVEL CO
7589794002,BOSTON,Northeast,2479,Mining & Quarrying,7/7/2014,10215,Active,0,Standard,1225.8,EMPIRE CRANE SERVICE,WELLS FARGO BANK NATL ASSOC
7589934007,PHOENIX,West,85700,Construction,7/7/2014,20000,Active,0,Standard,2400,WEN HUA REALTOR INC,BANK OF AMERICA NATL ASSOC
7596344005,DENVER,West,80120,Mining & Quarrying,7/8/2014,463500,Active,0,Standard,55620,"RECTOR EQUIPMENT RENTALS, INC.",BANK OF THE WEST
7597863003,DENVER,West,81580,Education & Training Institutions,9/20/2004,110000,Active,0,Standard,13200,PLANET VIDEO,PACIFIC WESTERN BANK
7601104009,PHOENIX,West,85010,Construction,7/11/2014,10000,Default,65,Watchlist,1200,CROWN REALTY,BANK OF AMERICA NATL ASSOC
7602864005,ATLANTA,South,36773,Construction,7/11/2014,50000,Active,0,Standard,6000,REAL ESTATE CONCEPTS INC,CAPITAL ONE NATL ASSOC
7604654005,PHOENIX,West,85367,Construction,7/12/2014,226268,Default,174,Critical,27152.16,MARIN 1 REAL ESTATE & INV SVCS,WELLS FARGO BANK NATL ASSOC
7608964001,SEATTLE,West,98661,Food & Beverage Production,7/13/2014,10000,Active,0,Standard,1200,DAISY'S PARTY LINENS,BANK OF AMERICA NATL ASSOC
7611764001,HOUSTON,South,77225,Retail & Wholesale Trade,7/14/2014,20186,Default,176,Critical,2422.32,T ALAN ENTERPRISES INC,WELLS FARGO BANK NATL ASSOC
7611994000,DALLAS,South,77180,Textile & Apparel,7/14/2014,536000,Active,0,Standard,64320,"HYDER & COMPANY, A CALIFORNIA",CDC SMALL BUS. FINAN CORP
7629774002,MIAMI,South,32687,Retail & Wholesale Trade,7/20/2014,429000,Active,0,Standard,51480,LIBIANO INVESTMENTS INC,CALIFORNIA BANK & TRUST
7632954009,DENVER,West,80528,"Professional Services (Legal, Accounting)",7/21/2014,50000,Active,0,Standard,6000,J & J AIR,BANK OF AMERICA NATL ASSOC
7636764008,PHOENIX,West,85577,Agriculture & Farming,7/22/2014,50000,Default,120,Critical,6000,OLSEN APPRAISAL SERVICE,CAPITAL ONE NATL ASSOC
7640844000,CHICAGO,Midwest,62412,Education & Training Institutions,7/25/2014,50000,Default,119,Critical,6000,US VIDEO & WIRELESS,BANK OF AMERICA NATL ASSOC
7646774004,NEW YORK,Northeast,12162,Retail & Wholesale Trade,7/27/2014,65000,Active,0,Standard,7800,CALIFORNIA PROPERTY ACQUISITIO,WILSHIRE BANK
7652004003,BOSTON,Northeast,2094,Education & Training Institutions,7/28/2014,70000,Active,0,Standard,8400,VIDEO FLICKS,WILSHIRE BANK
7658344001,ATLANTA,South,35104,Manufacturing,7/29/2014,206557,Active,0,Standard,24786.84,KEITH HARRIER PRODUCTION SERVI,NATIONAL BANK OF CALIFORNIA
7660724007,ATLANTA,South,33843,Construction,8/1/2014,130000,Active,0,Standard,15600,TRINITY RIVER REALTY/REALTY WO,NORTH VALLEY BANK
7661604008,ATLANTA,South,30163,Hospitality & Tourism,8/1/2014,536000,Active,0,Standard,64320,"WESTPOINT REALTORS, INC.",SOUTHLAND ECONOMIC DEVEL CORP
7662174001,HOUSTON,South,76498,Manufacturing,8/1/2014,145225,Active,0,Standard,17427,KEITH HARRIER PRODUCTION SERVI,NATIONAL BANK OF CALIFORNIA
7662504004,PHOENIX,West,85733,E-commerce & Online Marketplaces,8/1/2014,5000,Active,0,Standard,600,SAN JOSE CHOCOLATE FOUNTAINS,INNOVATIVE BANK
7663014001,SEATTLE,West,98271,Food & Beverage Production,8/2/2014,37333,Active,0,Standard,4479.96,JUBILEE JUMPS,WELLS FARGO BANK NATL ASSOC
7674324006,DENVER,West,80458,Construction,8/5/2014,621000,Active,0,Standard,74520,ST REAL ESTATE & FINANCIAL SVC,EAST WEST BANK
7676064004,HOUSTON,South,79567,Advertising & Marketing Agencies,8/5/2014,155000,Active,0,Standard,18600,UNITED KLIMENKO REALTY,"WACHOVIA SBA LENDING, INC."
7688034003,PHOENIX,West,85295,Construction,8/10/2014,50000,Active,0,Standard,6000,THE KOHLER GROUP INC,CALIFORNIA BANK & TRUST
7688573005,SEATTLE,West,98302,Education & Training Institutions,10/18/2004,45000,Active,0,Standard,5400,PLAZA VIDEO 2,BANK OF THE SIERRA
7688603001,DENVER,West,81315,Manufacturing,10/18/2004,273000,Active,0,Standard,32760,GANTON COMPUTER RENTALS,WELLS FARGO BANK NATL ASSOC
7693064006,MIAMI,South,32596,Information Technology Services,8/12/2014,1340000,Active,0,Standard,160800,THE CAMERA HOUSE INC,BANK OF AMERICA NATL ASSOC
7693173008,PHOENIX,West,86123,Manufacturing,10/19/2004,994600,Active,0,Standard,119352,ADVANCED TEST EQUIPMENT CORP,WELLS FARGO BANK NATL ASSOC
7697064003,MIAMI,South,33684,Construction,8/12/2014,1899500,Active,0,Standard,227940,SHARMA,U.S. BANK NATIONAL ASSOCIATION
7699594002,CHICAGO,Midwest,62959,E-commerce & Online Marketplaces,8/15/2014,164502,Active,0,Standard,19740.24,INFUSION COMPLETE,CALIFORNIA BANK & TRUST
7705564001,CHICAGO,Midwest,60563,Hospitality & Tourism,8/16/2014,45000,Active,0,Standard,5400,TIG ENTERPRISES LLC,"CITIBANK, N.A."
7707774009,MIAMI,South,33570,Construction,8/17/2014,308000,Active,0,Standard,36960,"OANDASON REALTY, INC.",MORTGAGE CAP. DEVEL CORP
7725144001,PHOENIX,West,85969,Construction,8/23/2014,50000,Default,153,Critical,6000,BC FINANCIAL GROUP,CAPITAL ONE NATL ASSOC
7740954006,CHICAGO,Midwest,62502,Education & Training Institutions,8/26/2014,50000,Active,0,Standard,6000,VIDEO MAX,WILSHIRE BANK
7741014008,ATLANTA,South,30617,Construction,8/26/2014,63000,Default,149,Critical,7560,ALLANTE FINANCIAL SERVICES,CALIFORNIA BANK & TRUST
7752104006,CHICAGO,Midwest,62936,Construction,8/31/2014,1340000,Active,0,Standard,160800,NORTH BAY COMMERCIAL REAL ESTA,UMPQUA BANK
7754444007,NEW YORK,Northeast,14592,Transportation & Logistics,8/31/2014,15000,Active,0,Standard,1800,MERCURY FITNESS INCORPORATED,CALIFORNIA BANK & TRUST
7762184001,CHICAGO,Midwest,62892,Education & Training Institutions,9/2/2014,675000,Active,0,Standard,81000,50/50 ENTERTAINMENT INC,U.S. BANK NATIONAL ASSOCIATION
7762754006,BOSTON,Northeast,1756,Construction,9/2/2014,294000,Active,0,Standard,35280,TRIAD REALTORS,U.S. BK NATL ASSOCIATION DBA P
7762793000,MIAMI,South,34907,Education & Training Institutions,11/6/2004,401000,Active,0,Standard,48120,MEGA VIDEO,AMERICAN RIVER BANK
7765744009,DALLAS,South,79410,Oil & Gas,9/2/2014,302400,Active,0,Standard,36288,CRUISER KING,UMPQUA BANK
7783944003,DALLAS,South,76295,Construction,9/8/2014,208000,Active,0,Standard,24960,REDMOND RESOURCES,GREATER SACRAMENTO CERT. DEVEL
7798324008,PHOENIX,West,85305,Food & Beverage Production,9/13/2014,21081,Active,0,Standard,2529.72,LIGHT TECH PRO INC,WELLS FARGO BANK NATL ASSOC
7800774003,HOUSTON,South,79403,Construction,9/13/2014,23611,Active,0,Standard,2833.32,AMM DEVELOPMENT CORPORATION,"CITIBANK, N.A."
7801614003,BOSTON,Northeast,1013,Healthcare Services,9/13/2014,450000,Active,0,Standard,54000,CHAMPION AUTO SALES,ORANGE COUNTY BUSINESS BANK
7806684001,CHICAGO,Midwest,61802,Construction,9/14/2014,661000,Active,0,Standard,79320,MARTIN ASSOCIATES BROKERAGE,CDC SMALL BUS. FINAN CORP
7810194010,PHOENIX,West,85083,Construction,9/15/2014,665000,Active,0,Standard,79800,SHEPHERD REALTY GROUP,CDC SMALL BUS. FINAN CORP
7811513005,MIAMI,South,32375,Education & Training Institutions,11/16/2004,45000,Active,0,Standard,5400,VIDEO SCENE,FREMONT BANK
7814974005,ATLANTA,South,33095,Hospitality & Tourism,9/16/2014,505000,Active,0,Standard,60600,"SOLARI ENTERPRISE, INC.",SOUTHLAND ECONOMIC DEVEL CORP
7815224005,SEATTLE,West,98916,Information Technology Services,9/16/2014,60014,Active,0,Standard,7201.68,SIGNATURE MRI SALES & SERVICES,WELLS FARGO BANK NATL ASSOC
7824123005,MIAMI,South,32860,Education & Training Institutions,11/20/2004,500000,Active,0,Standard,60000,PLACER TV INC,WELLS FARGO BANK NATL ASSOC
7839684008,PHOENIX,West,85105,Mining & Quarrying,9/22/2014,58788,Active,0,Standard,7054.56,NETWORK CRANE & EQUIPMENT CO,WELLS FARGO BANK NATL ASSOC
7861954002,CHICAGO,Midwest,60456,Information Technology Services,9/28/2014,100000,Active,0,Standard,12000,SW COMMERCIAL CREDIT INC,BBCN BANK
7867274000,CHICAGO,Midwest,62742,Manufacturing,10/4/2014,675000,Active,0,Standard,81000,COPIER LINE USA,PACIFIC CITY BANK
7889943005,NEW YORK,Northeast,10437,Education & Training Institutions,12/8/2004,100000,Active,0,Standard,12000,VIDEO TYME,"RABOBANK, NATIONAL ASSOCIATION"
7892454008,MIAMI,South,32150,Energy & Utilities,10/3/2014,200000,Active,0,Standard,24000,HOLLYWOOD HONEYWAGON & PRODUCT,COMMUNITY BANK
7929464005,DALLAS,South,76882,Education & Training Institutions,10/12/2014,130000,Active,0,Standard,15600,"VISION G12,INC.",HANMI BANK
7951304010,PHOENIX,West,86215,Oil & Gas,10/17/2014,410000,Default,177,Critical,49200,SCOOTCAR RENTALS,COMMUNITY W. BANK NATL ASSOC
7953944007,DENVER,West,81284,Education & Training Institutions,10/17/2014,50000,Active,0,Standard,6000,AA PRIOR CORP,CAPITAL ONE NATL ASSOC
7958734002,NEW YORK,Northeast,13011,Retail & Wholesale Trade,10/18/2014,35000,Active,0,Standard,4200,NOONIS DEVELOPMENT INC,CAPITAL ONE NATL ASSOC
7959854005,PHOENIX,West,85859,Hospitality & Tourism,10/18/2014,403700,Active,0,Standard,48444,SOMMERVILLE INVESTMENT COMPANY,U.S. BANK NATIONAL ASSOCIATION
7960284008,HOUSTON,South,76389,Construction,10/18/2014,100000,Default,149,Critical,12000,CONDOS ETC.,U.S. BK NATL ASSOCIATION DBA P
7963274000,HOUSTON,South,75012,Education & Training Institutions,10/19/2014,100000,Active,0,Standard,12000,VIDEO ALL STARS,BBCN BANK
7964164004,DALLAS,South,76674,Construction,10/19/2014,640000,Active,0,Standard,76800,SAN FERNANDO REALTY INC,NATIONAL BANK OF CALIFORNIA
7965304000,SEATTLE,West,99180,Advertising & Marketing Agencies,10/19/2014,99340,Default,67,Watchlist,11920.8,EXECUTIVE OFFICE CENTERS,WELLS FARGO BANK NATL ASSOC
7984583002,DALLAS,South,79297,Healthcare Services,1/12/2005,100000,Active,0,Standard,12000,STEVEN OH AJAX RENT A CAR,HANMI BANK
7995924010,CHICAGO,Midwest,60969,Education & Training Institutions,10/25/2014,131000,Active,0,Standard,15720,BANANA VIDEO/HOLLYWOOD YOGURT,CALIFORNIA BANK & TRUST
7996184004,ATLANTA,South,39010,"Professional Services (Legal, Accounting)",10/25/2014,45300,Active,0,Standard,5436,BLOSSOM VALLEY AVIATION LLC,WELLS FARGO BANK NATL ASSOC
8053424003,NEW YORK,Northeast,12053,Construction,11/3/2014,299200,Active,0,Standard,35904,SHIRLEY S. LEE,"RABOBANK, NATIONAL ASSOCIATION"
8053804010,DALLAS,South,75675,Textile & Apparel,11/3/2014,186000,Active,0,Standard,22320,ACHESON REAL ESTATE & APPRAISA,SOUTHLAND ECONOMIC DEVEL CORP
8077684005,PHOENIX,West,85421,Information Technology Services,11/8/2014,60000,Active,0,Standard,7200,GLASTONBURY IN,WELLS FARGO BANK NATL ASSOC
8088034004,DALLAS,South,79916,Construction,11/9/2014,652000,Active,0,Standard,78240,SOUTHERN PACIFIC REALTY & FINA,EAST WEST BANK
8132923002,HOUSTON,South,77469,Energy & Utilities,2/28/2005,700000,Active,0,Standard,84000,"MOVIE MOVERS,ET AL","CITIBANK, N.A."
8166514002,DALLAS,South,75910,Information Technology Services,11/22/2014,175000,Active,0,Standard,21000,ACTION ENTERPRISES,UMPQUA BANK
8167114002,SEATTLE,West,98261,Construction,11/22/2014,25000,Active,0,Standard,3000,OAKVILLE CAPITAL OAKVILLE PROP,"CITIBANK, N.A."
8168453005,HOUSTON,South,75779,Education & Training Institutions,3/12/2005,495000,Active,0,Standard,59400,"HALE VIDEO ENTERPRISES, INC.",REDDING BANK OF COMMERCE
8185294003,DENVER,West,81067,Hospitality & Tourism,11/25/2014,239000,Active,0,Standard,28680,"Realty Roundup, Inc.",GREATER SACRAMENTO CERT. DEVEL
8223394000,BOSTON,Northeast,2011,Information Technology Services,12/2/2014,100000,Active,0,Standard,12000,BILL FERRELL CO,WELLS FARGO BANK NATL ASSOC
8225414008,PHOENIX,West,86379,Construction,12/2/2014,1300000,Active,0,Standard,156000,PROFESSIONAL REAL ESTATE SERVI,LOS ANGELES CNTY SMALL BUS. DE
8236924003,CHICAGO,Midwest,60701,Construction,12/5/2014,169000,Active,0,Standard,20280,ANB PROPERTY CORP.,MORTGAGE CAP. DEVEL CORP
8243953003,MIAMI,South,33989,Education & Training Institutions,4/6/2005,456000,Active,0,Standard,54720,FIRST RUN VIDEO,ECONOMIC DEVEL CORP - SHASTA C
8284514003,NEW YORK,Northeast,12687,Education & Training Institutions,12/12/2014,5000,Active,0,Standard,600,345 VIDEO,BBCN BANK
8294133004,SEATTLE,West,98753,Telecommunications,4/25/2005,100000,Active,0,Standard,12000,SHOWCASE RENTAL CARS,BBCN BANK
8300034002,PHOENIX,West,86090,Hospitality & Tourism,12/14/2014,412000,Active,0,Standard,49440,RA SNYDER PROPERTIES INC,CDC SMALL BUS. FINAN CORP
8325214004,DENVER,West,80571,Construction,12/19/2014,549000,Active,0,Standard,65880,CONQUESTEAM CORPORATION,U.S. BANK NATIONAL ASSOCIATION
8350884008,DENVER,West,80884,Education & Training Institutions,12/22/2014,50000,Active,0,Standard,6000,SAM'S VIDEO,BBCN BANK
8353253006,CHICAGO,Midwest,61812,Textile & Apparel,5/18/2005,63000,Active,0,Standard,7560,TURN-KEY PROPERTY MANAGEMENT,"RABOBANK, NATIONAL ASSOCIATION"
8356894001,PHOENIX,West,86278,Advertising & Marketing Agencies,12/26/2014,1440000,Active,0,Standard,172800,PREMIER REALTY & ASSET MANAGEM,AURORA BANK FSB
8381974003,CHICAGO,Midwest,61899,Construction,12/29/2014,549000,Active,0,Standard,65880,GLOBAL ONE LENDING LLC,SBA - EDF ENFORCEMENT ACTION
8383334003,ATLANTA,South,31232,Information Technology Services,12/29/2014,889001,Active,0,Standard,106680.12,BILL FERRELL CO,WELLS FARGO BANK NATL ASSOC
8394103003,DENVER,West,80211,Healthcare Services,6/4/2005,244836,Active,0,Standard,29380.32,OMNI RENT-A-CAR INC,COMPASS BANK
8394683002,BOSTON,Northeast,1714,Healthcare Services,6/4/2005,221164,Active,0,Standard,26539.68,"OMNI RENT-A-CAR, INC.",COMPASS BANK
8398353005,ATLANTA,South,30652,Education & Training Institutions,6/5/2005,156000,Active,0,Standard,18720,NEIGHBOR VIDEO,LOANS FROM OLD CLOSED LENDERS
8421214004,CHICAGO,Midwest,61970,Education & Training Institutions,1/6/2015,100000,Default,127,Critical,12000,VIDEO BOX,BBCN BANK
8426504007,NEW YORK,Northeast,14349,Construction,1/6/2015,20000,Active,0,Standard,2400,HELP-U-SELL DISTINCTIVE HOMES,MUFG UNION BANK NATL ASSOC
8436424000,BOSTON,Northeast,1203,Agriculture & Farming,1/9/2015,639000,Active,0,Standard,76680,"TC APPRAISALS, INC.","WACHOVIA SBA LENDING, INC."
8451404003,HOUSTON,South,78178,Construction,1/11/2015,100000,Active,0,Standard,12000,"TOWN & COUNTRY HOME LOANS,INC",BANK OF SOUTHERN CALIFORNIA NA
8451514001,MIAMI,South,33939,Oil & Gas,1/11/2015,253000,Active,0,Standard,30360,ACE CASINO RENTALS,MUFG UNION BANK NATL ASSOC
